paper1,paper2,is_citation,gcd_level
http://arxiv.org/abs/hep-ph/9203223v1,http://arxiv.org/abs/q-bio/0502033v1,0,0
http://arxiv.org/abs/math/9207212v1,http://arxiv.org/abs/math/0006064v1,0,1
http://arxiv.org/abs/math/9406222v1,http://arxiv.org/abs/0904.2339v1,0,0
http://arxiv.org/abs/1311.6208v1,http://arxiv.org/abs/nlin/0005059v2,0,0
http://arxiv.org/abs/math/9504207v1,http://arxiv.org/abs/1002.0277v1,0,0
http://arxiv.org/abs/math/0406463v1,http://arxiv.org/abs/physics/0103038v3,0,0
http://arxiv.org/abs/hep-th/9109014v1,http://arxiv.org/abs/q-bio/0501012v1,0,0
http://arxiv.org/abs/1405.6073v1,http://arxiv.org/abs/math/9205201v1,0,0
http://arxiv.org/abs/0901.0314v1,http://arxiv.org/abs/nlin/0003030v1,0,0
http://arxiv.org/abs/0901.0202v1,http://arxiv.org/abs/q-bio/0312028v2,0,0
http://arxiv.org/abs/physics/0107078v2,http://arxiv.org/abs/math/0007155v1,0,0
http://arxiv.org/abs/1810.07112v1,http://arxiv.org/abs/math/9908149v1,0,0
http://arxiv.org/abs/cs/0404031v1,http://arxiv.org/abs/nlin/0207017v1,0,0
http://arxiv.org/abs/cond-mat/0310120v2,http://arxiv.org/abs/cond-mat/9610085v1,0,1
http://arxiv.org/abs/math/9810080v1,http://arxiv.org/abs/q-bio/0507043v1,0,0
http://arxiv.org/abs/q-bio/0610044v1,http://arxiv.org/abs/physics/0209063v1,0,0
http://arxiv.org/abs/physics/0503078v1,http://arxiv.org/abs/cs/9505105v1,0,0
http://arxiv.org/abs/math/9307204v1,http://arxiv.org/abs/physics/9812003v1,0,0
http://arxiv.org/abs/1402.2230v1,http://arxiv.org/abs/math/9901117v1,0,0
http://arxiv.org/abs/math/0208172v2,http://arxiv.org/abs/math/9808089v2,0,1
http://arxiv.org/abs/hep-th/9109014v1,http://arxiv.org/abs/physics/0206074v2,0,0
http://arxiv.org/abs/math/9606215v1,http://arxiv.org/abs/math/9801029v1,0,1
http://arxiv.org/abs/cs/0109016v1,http://arxiv.org/abs/0901.4394v1,0,0
http://arxiv.org/abs/cs/0209027v1,http://arxiv.org/abs/cs/0206019v1,0,2
http://arxiv.org/abs/math/9901117v1,http://arxiv.org/abs/math/0312409v2,0,1
http://arxiv.org/abs/math-ph/9807002v2,http://arxiv.org/abs/cs/0507055v2,0,0
http://arxiv.org/abs/1804.05785v2,http://arxiv.org/abs/hep-ex/9412011v1,0,0
http://arxiv.org/abs/physics/0312125v1,http://arxiv.org/abs/hep-ex/9409005v1,0,3
http://arxiv.org/abs/cs/0509003v1,http://arxiv.org/abs/1002.0864v1,0,0
http://arxiv.org/abs/cond-mat/9704179v1,http://arxiv.org/abs/0811.3579v3,0,0
http://arxiv.org/abs/math/9604246v1,http://arxiv.org/abs/math/0004177v1,0,1
http://arxiv.org/abs/nucl-ex/9602002v1,http://arxiv.org/abs/0901.4036v1,0,0
http://arxiv.org/abs/q-bio/0312043v1,http://arxiv.org/abs/math/9801135v2,0,0
http://arxiv.org/abs/cs/0203016v1,http://arxiv.org/abs/math/0003001v1,0,0
http://arxiv.org/abs/q-bio/0405018v1,http://arxiv.org/abs/cs/0507025v1,0,0
http://arxiv.org/abs/nucl-ex/9510004v3,http://arxiv.org/abs/0901.0716v2,0,0
http://arxiv.org/abs/1706.01289v2,http://arxiv.org/abs/1003.2930v1,0,0
http://arxiv.org/abs/math/0103098v3,http://arxiv.org/abs/math/0010134v4,0,1
http://arxiv.org/abs/1107.1507v3,http://arxiv.org/abs/physics/9808022v1,0,0
http://arxiv.org/abs/nucl-th/9301010v1,http://arxiv.org/abs/1106.3259v2,0,0
http://arxiv.org/abs/1803.08807v7,http://arxiv.org/abs/nucl-th/9301004v1,0,0
http://arxiv.org/abs/quant-ph/9502012v1,http://arxiv.org/abs/cs/0501051v1,0,0
http://arxiv.org/abs/0901.4914v3,http://arxiv.org/abs/0901.3318v1,0,1
http://arxiv.org/abs/1505.07705v1,http://arxiv.org/abs/nlin/0003047v1,0,0
http://arxiv.org/abs/cond-mat/9611103v1,http://arxiv.org/abs/0901.1027v1,0,0
http://arxiv.org/abs/physics/0007006v1,http://arxiv.org/abs/math/0005216v1,0,0
http://arxiv.org/abs/cond-mat/9301017v2,http://arxiv.org/abs/physics/9809014v1,0,0
http://arxiv.org/abs/physics/9906020v1,http://arxiv.org/abs/nlin/0008035v2,0,0
http://arxiv.org/abs/math/9801134v3,http://arxiv.org/abs/cond-mat/0402130v1,0,0
http://arxiv.org/abs/math/9612229v1,http://arxiv.org/abs/nlin/0005055v1,0,0
http://arxiv.org/abs/nucl-th/9301002v1,http://arxiv.org/abs/cond-mat/0401113v2,0,0
http://arxiv.org/abs/0906.3425v1,http://arxiv.org/abs/physics/9712005v1,0,3
http://arxiv.org/abs/quant-ph/9502010v1,http://arxiv.org/abs/1406.2021v1,0,0
http://arxiv.org/abs/math/9404201v1,http://arxiv.org/abs/q-bio/0611068v2,0,3
http://arxiv.org/abs/0903.4475v1,http://arxiv.org/abs/nlin/9907201v1,0,0
http://arxiv.org/abs/cs/0308003v1,http://arxiv.org/abs/cs/0003078v1,0,1
http://arxiv.org/abs/gr-qc/9210013v1,http://arxiv.org/abs/math-ph/9806009v1,0,0
http://arxiv.org/abs/cs/0309043v1,http://arxiv.org/abs/math/9502226v1,0,0
http://arxiv.org/abs/q-bio/0504025v2,http://arxiv.org/abs/1411.4606v5,0,0
http://arxiv.org/abs/cs/0307023v2,http://arxiv.org/abs/nucl-ex/9610007v1,0,0
http://arxiv.org/abs/math/9903001v1,http://arxiv.org/abs/nlin/0002037v1,0,0
http://arxiv.org/abs/cond-mat/0308341v3,http://arxiv.org/abs/0901.0730v1,0,0
http://arxiv.org/abs/cond-mat/9701030v1,http://arxiv.org/abs/math/0309209v1,0,0
http://arxiv.org/abs/physics/0007006v1,http://arxiv.org/abs/q-bio/0512001v1,0,0
http://arxiv.org/abs/0907.4576v1,http://arxiv.org/abs/q-bio/0605035v1,0,0
http://arxiv.org/abs/1812.03566v1,http://arxiv.org/abs/nlin/0002048v1,0,0
http://arxiv.org/abs/q-bio/0312041v1,http://arxiv.org/abs/nucl-ex/9607010v1,0,0
http://arxiv.org/abs/1107.5852v3,http://arxiv.org/abs/1202.5012v3,0,0
http://arxiv.org/abs/1203.5957v1,http://arxiv.org/abs/math/9502213v1,0,0
http://arxiv.org/abs/hep-lat/9205016v1,http://arxiv.org/abs/math/9605219v1,0,0
http://arxiv.org/abs/cond-mat/9612136v1,http://arxiv.org/abs/nlin/0505044v2,0,0
http://arxiv.org/abs/0901.0721v1,http://arxiv.org/abs/math/9810163v1,0,0
http://arxiv.org/abs/physics/0407108v2,http://arxiv.org/abs/cs/0111048v1,0,0
http://arxiv.org/abs/math/9909153v1,http://arxiv.org/abs/nlin/0008008v1,0,0
http://arxiv.org/abs/0909.3790v2,http://arxiv.org/abs/math-ph/9807038v1,0,0
http://arxiv.org/abs/cs/0007043v1,http://arxiv.org/abs/nlin/0001012v1,0,0
http://arxiv.org/abs/0708.3601v2,http://arxiv.org/abs/q-bio/0403014v1,0,0
http://arxiv.org/abs/physics/9911078v1,http://arxiv.org/abs/cond-mat/0402072v1,0,0
http://arxiv.org/abs/physics/9709007v1,http://arxiv.org/abs/physics/9801024v4,0,1
http://arxiv.org/abs/physics/0009013v1,http://arxiv.org/abs/cs/0006001v1,0,0
http://arxiv.org/abs/0907.5072v1,http://arxiv.org/abs/q-bio/0607051v1,0,0
http://arxiv.org/abs/math/9204241v1,http://arxiv.org/abs/q-bio/0402013v1,0,0
http://arxiv.org/abs/0710.4242v4,http://arxiv.org/abs/cs/0601050v1,0,0
http://arxiv.org/abs/q-bio/0609043v1,http://arxiv.org/abs/q-bio/0606038v2,0,1
http://arxiv.org/abs/1105.2414v1,http://arxiv.org/abs/physics/9702005v1,0,0
http://arxiv.org/abs/math/9810072v1,http://arxiv.org/abs/0904.4397v1,0,0
http://arxiv.org/abs/hep-th/9109013v1,http://arxiv.org/abs/cs/0206040v2,0,0
http://arxiv.org/abs/1508.03853v1,http://arxiv.org/abs/physics/9811003v1,0,0
http://arxiv.org/abs/physics/9710011v1,http://arxiv.org/abs/math/9801108v1,0,0
http://arxiv.org/abs/math/9307220v1,http://arxiv.org/abs/math/0304208v1,0,1
http://arxiv.org/abs/math/9409227v1,http://arxiv.org/abs/gr-qc/9207008v1,0,0
http://arxiv.org/abs/cs/0405095v1,http://arxiv.org/abs/cs/0101027v1,0,1
http://arxiv.org/abs/0901.1346v1,http://arxiv.org/abs/hep-lat/9205005v1,0,0
http://arxiv.org/abs/cs/9909006v1,http://arxiv.org/abs/1807.11585v1,0,0
http://arxiv.org/abs/hep-th/9108011v1,http://arxiv.org/abs/0901.1214v1,0,0
http://arxiv.org/abs/physics/9812045v1,http://arxiv.org/abs/cs/0603086v1,0,0
http://arxiv.org/abs/cond-mat/9703096v1,http://arxiv.org/abs/0802.3366v4,0,0
http://arxiv.org/abs/physics/9812036v3,http://arxiv.org/abs/hep-ph/9203207v1,0,0
http://arxiv.org/abs/math/9911090v1,http://arxiv.org/abs/physics/0106053v1,0,0
http://arxiv.org/abs/hep-ex/9409006v1,http://arxiv.org/abs/0708.0288v1,0,0
http://arxiv.org/abs/math/9611223v1,http://arxiv.org/abs/physics/0309042v1,0,0
http://arxiv.org/abs/math/9709235v1,http://arxiv.org/abs/1110.3133v1,0,0
http://arxiv.org/abs/cond-mat/9610210v1,http://arxiv.org/abs/math/9307204v1,0,0
http://arxiv.org/abs/math/9201207v2,http://arxiv.org/abs/physics/0403054v1,0,0
http://arxiv.org/abs/math/9705221v1,http://arxiv.org/abs/0901.1138v1,0,0
http://arxiv.org/abs/cs/0106049v2,http://arxiv.org/abs/q-bio/0312035v1,0,0
http://arxiv.org/abs/nlin/0008010v1,http://arxiv.org/abs/nlin/0005062v1,0,1
http://arxiv.org/abs/physics/9902049v1,http://arxiv.org/abs/physics/9805002v1,0,1
http://arxiv.org/abs/cs/0408038v1,http://arxiv.org/abs/1505.05256v2,0,0
http://arxiv.org/abs/0712.1124v1,http://arxiv.org/abs/0901.1055v1,0,0
http://arxiv.org/abs/cs/0207081v1,http://arxiv.org/abs/math/9801135v2,0,0
http://arxiv.org/abs/nucl-th/9212015v1,http://arxiv.org/abs/math/9412203v1,0,0
http://arxiv.org/abs/math/0111067v1,http://arxiv.org/abs/0901.0605v2,0,0
http://arxiv.org/abs/1207.3118v1,http://arxiv.org/abs/1106.2095v1,0,1
http://arxiv.org/abs/1807.03893v1,http://arxiv.org/abs/math/9507217v1,0,0
http://arxiv.org/abs/cond-mat/0401113v2,http://arxiv.org/abs/cs/0301021v2,0,3
http://arxiv.org/abs/physics/9807029v1,http://arxiv.org/abs/1808.04020v1,0,0
http://arxiv.org/abs/0901.0916v2,http://arxiv.org/abs/0709.0165v1,0,0
http://arxiv.org/abs/1303.1334v2,http://arxiv.org/abs/0908.0682v1,0,1
http://arxiv.org/abs/0704.1390v1,http://arxiv.org/abs/physics/0503150v1,0,3
http://arxiv.org/abs/0709.1189v1,http://arxiv.org/abs/math/9902124v2,0,0
http://arxiv.org/abs/0901.2344v1,http://arxiv.org/abs/physics/0604042v2,0,3
http://arxiv.org/abs/0811.3885v1,http://arxiv.org/abs/0801.0654v2,0,0
http://arxiv.org/abs/math/9410210v1,http://arxiv.org/abs/cond-mat/9611053v1,0,0
http://arxiv.org/abs/math/9201233v1,http://arxiv.org/abs/1008.0740v1,0,0
http://arxiv.org/abs/cond-mat/9610112v1,http://arxiv.org/abs/cs/0604050v1,0,0
